[2025-12-18 01:24:49,959] [INFO] [real_accelerator.py:222:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2025-12-18 01:24:49,996] [INFO] [real_accelerator.py:222:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2025-12-18 01:24:50,754] [INFO] [comm.py:658:init_distributed] cdb=None
[2025-12-18 01:24:50,754] [INFO] [comm.py:689:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
[2025-12-18 01:24:50,921] [INFO] [comm.py:658:init_distributed] cdb=None
Loading model, tokenizer, processor...
Vision encoder is freezed... including:
	visual.patch_embed
	visual.rotary_pos_emb
	visual.blocks
Vision projector is freezed... including:
	visual.merger
LoRA for LLM enabled...
Loading data...
qwen2-vl
qwen2-vl
{'loss': 2.6946, 'grad_norm': 2.7217910289764404, 'learning_rate': 1.388888888888889e-06, 'epoch': 0.0}
{'loss': 0.1552, 'grad_norm': 0.4883198142051697, 'learning_rate': 0.00018989059510232054, 'epoch': 0.34}
{'loss': 0.211, 'grad_norm': 0.6947076320648193, 'learning_rate': 0.00018986096048946824, 'epoch': 0.34}
{'loss': 0.2265, 'grad_norm': 0.42041563987731934, 'learning_rate': 0.0001898312848242164, 'epoch': 0.34}
{'loss': 0.2043, 'grad_norm': 0.38888970017433167, 'learning_rate': 0.00018980156812012226, 'epoch': 0.34}
{'loss': 0.2364, 'grad_norm': 0.5549023151397705, 'learning_rate': 0.00018977181039076167, 'epoch': 0.34}
{'loss': 0.1993, 'grad_norm': 0.3492962121963501, 'learning_rate': 0.00018974201164972924, 'epoch': 0.34}
{'loss': 0.2098, 'grad_norm': 0.3359960615634918, 'learning_rate': 0.0001897121719106383, 'epoch': 0.34}
{'loss': 0.3019, 'grad_norm': 0.6280166506767273, 'learning_rate': 0.000189682291187121, 'epoch': 0.34}
{'loss': 0.1259, 'grad_norm': 0.26857954263687134, 'learning_rate': 0.00018965236949282813, 'epoch': 0.34}
{'loss': 0.217, 'grad_norm': 0.374247282743454, 'learning_rate': 0.00018962240684142922, 'epoch': 0.34}
{'loss': 0.1216, 'grad_norm': 0.22430741786956787, 'learning_rate': 0.00018959240324661254, 'epoch': 0.34}
{'loss': 0.1192, 'grad_norm': 0.2553355395793915, 'learning_rate': 0.00018956235872208502, 'epoch': 0.34}
{'loss': 0.302, 'grad_norm': 0.5043702721595764, 'learning_rate': 0.0001895322732815723, 'epoch': 0.35}
{'loss': 0.2581, 'grad_norm': 0.4780065715312958, 'learning_rate': 0.00018950214693881873, 'epoch': 0.35}
{'loss': 0.2034, 'grad_norm': 0.4085536003112793, 'learning_rate': 0.00018947197970758733, 'epoch': 0.35}
{'loss': 0.1868, 'grad_norm': 0.381194144487381, 'learning_rate': 0.0001894417716016598, 'epoch': 0.35}
{'loss': 0.1415, 'grad_norm': 0.3382858335971832, 'learning_rate': 0.00018941152263483654, 'epoch': 0.35}
{'loss': 0.1789, 'grad_norm': 0.3366120457649231, 'learning_rate': 0.00018938123282093657, 'epoch': 0.35}
{'loss': 0.179, 'grad_norm': 0.5432013273239136, 'learning_rate': 0.00018935090217379763, 'epoch': 0.35}
{'loss': 0.2287, 'grad_norm': 0.23739472031593323, 'learning_rate': 0.00018932053070727601, 'epoch': 0.35}
{'loss': 0.2363, 'grad_norm': 0.366189569234848, 'learning_rate': 0.00018929011843524682, 'epoch': 0.35}
{'loss': 0.274, 'grad_norm': 0.3399789035320282, 'learning_rate': 0.00018925966537160362, 'epoch': 0.35}
{'loss': 0.1406, 'grad_norm': 0.27880674600601196, 'learning_rate': 0.0001892291715302587, 'epoch': 0.35}
{'loss': 0.16, 'grad_norm': 0.32339924573898315, 'learning_rate': 0.00018919863692514307, 'epoch': 0.35}
{'loss': 0.3296, 'grad_norm': 0.438959002494812, 'learning_rate': 0.00018916806157020616, 'epoch': 0.35}
{'loss': 0.1128, 'grad_norm': 0.2696395218372345, 'learning_rate': 0.0001891374454794162, 'epoch': 0.35}
{'loss': 0.2569, 'grad_norm': 0.4001416862010956, 'learning_rate': 0.00018910678866675986, 'epoch': 0.35}
{'loss': 0.1876, 'grad_norm': 0.24154196679592133, 'learning_rate': 0.00018907609114624262, 'epoch': 0.35}
{'loss': 0.172, 'grad_norm': 0.48390358686447144, 'learning_rate': 0.00018904535293188835, 'epoch': 0.35}
{'loss': 0.1836, 'grad_norm': 0.42050835490226746, 'learning_rate': 0.00018901457403773967, 'epoch': 0.35}
{'loss': 0.182, 'grad_norm': 0.3555142283439636, 'learning_rate': 0.0001889837544778577, 'epoch': 0.35}
{'loss': 0.2464, 'grad_norm': 0.3117740750312805, 'learning_rate': 0.00018895289426632212, 'epoch': 0.35}
{'loss': 0.1463, 'grad_norm': 0.34685543179512024, 'learning_rate': 0.00018892199341723128, 'epoch': 0.35}
{'loss': 0.2287, 'grad_norm': 0.32270628213882446, 'learning_rate': 0.000188891051944702, 'epoch': 0.35}
{'loss': 0.122, 'grad_norm': 0.207841694355011, 'learning_rate': 0.00018886006986286967, 'epoch': 0.35}
{'loss': 0.2394, 'grad_norm': 0.5392633676528931, 'learning_rate': 0.00018882904718588828, 'epoch': 0.35}
{'loss': 0.1912, 'grad_norm': 0.3725574016571045, 'learning_rate': 0.0001887979839279303, 'epoch': 0.36}
{'loss': 0.1504, 'grad_norm': 0.2611432373523712, 'learning_rate': 0.00018876688010318688, 'epoch': 0.36}
{'loss': 0.1971, 'grad_norm': 0.29365673661231995, 'learning_rate': 0.00018873573572586753, 'epoch': 0.36}
{'loss': 0.1263, 'grad_norm': 0.3676470220088959, 'learning_rate': 0.00018870455081020034, 'epoch': 0.36}
{'loss': 0.1779, 'grad_norm': 0.32426729798316956, 'learning_rate': 0.00018867332537043197, 'epoch': 0.36}
{'loss': 0.2005, 'grad_norm': 0.2845557928085327, 'learning_rate': 0.00018864205942082757, 'epoch': 0.36}
{'loss': 0.2483, 'grad_norm': 0.24452392756938934, 'learning_rate': 0.00018861075297567075, 'epoch': 0.36}
{'loss': 0.1923, 'grad_norm': 0.24905149638652802, 'learning_rate': 0.0001885794060492637, 'epoch': 0.36}
{'loss': 0.192, 'grad_norm': 0.4315803349018097, 'learning_rate': 0.000188548018655927, 'epoch': 0.36}
{'loss': 0.2165, 'grad_norm': 0.3182515501976013, 'learning_rate': 0.00018851659080999986, 'epoch': 0.36}
{'loss': 0.1917, 'grad_norm': 0.316673219203949, 'learning_rate': 0.0001884851225258398, 'epoch': 0.36}
{'loss': 0.1381, 'grad_norm': 0.6848769187927246, 'learning_rate': 0.00018845361381782298, 'epoch': 0.36}
{'loss': 0.235, 'grad_norm': 0.29196974635124207, 'learning_rate': 0.0001884220647003439, 'epoch': 0.36}
{'loss': 0.2017, 'grad_norm': 0.3238971531391144, 'learning_rate': 0.00018839047518781561, 'epoch': 0.36}
{'loss': 0.1996, 'grad_norm': 0.2996843755245209, 'learning_rate': 0.00018835884529466953, 'epoch': 0.36}
{'loss': 0.2445, 'grad_norm': 0.41674256324768066, 'learning_rate': 0.0001883271750353556, 'epoch': 0.36}
{'loss': 0.2145, 'grad_norm': 0.3094418942928314, 'learning_rate': 0.00018829546442434216, 'epoch': 0.36}
{'loss': 0.2168, 'grad_norm': 0.7632958292961121, 'learning_rate': 0.00018826371347611603, 'epoch': 0.36}
{'loss': 0.1995, 'grad_norm': 0.2632012963294983, 'learning_rate': 0.00018823192220518238, 'epoch': 0.36}
{'loss': 0.1811, 'grad_norm': 0.2519663870334625, 'learning_rate': 0.00018820009062606486, 'epoch': 0.36}
{'loss': 0.1783, 'grad_norm': 0.3613225221633911, 'learning_rate': 0.00018816821875330554, 'epoch': 0.36}
{'loss': 0.2087, 'grad_norm': 0.34842440485954285, 'learning_rate': 0.00018813630660146488, 'epoch': 0.36}
{'loss': 0.1307, 'grad_norm': 0.2590975761413574, 'learning_rate': 0.00018810435418512174, 'epoch': 0.36}
{'loss': 0.1132, 'grad_norm': 0.27997294068336487, 'learning_rate': 0.00018807236151887336, 'epoch': 0.36}
{'loss': 0.1327, 'grad_norm': 0.3301663398742676, 'learning_rate': 0.00018804032861733535, 'epoch': 0.37}
{'loss': 0.1462, 'grad_norm': 0.19871006906032562, 'learning_rate': 0.00018800825549514181, 'epoch': 0.37}
{'loss': 0.2114, 'grad_norm': 0.37997937202453613, 'learning_rate': 0.0001879761421669451, 'epoch': 0.37}
{'loss': 0.1109, 'grad_norm': 0.2092035859823227, 'learning_rate': 0.00018794398864741595, 'epoch': 0.37}
{'loss': 0.2636, 'grad_norm': 0.6630176901817322, 'learning_rate': 0.00018791179495124356, 'epoch': 0.37}
{'loss': 0.1662, 'grad_norm': 0.35305255651474, 'learning_rate': 0.00018787956109313537, 'epoch': 0.37}
{'loss': 0.2239, 'grad_norm': 0.3986494839191437, 'learning_rate': 0.00018784728708781722, 'epoch': 0.37}
{'loss': 0.144, 'grad_norm': 0.3582366704940796, 'learning_rate': 0.00018781497295003327, 'epoch': 0.37}
{'loss': 0.2026, 'grad_norm': 0.3551100790500641, 'learning_rate': 0.00018778261869454603, 'epoch': 0.37}
{'loss': 0.1426, 'grad_norm': 0.29935380816459656, 'learning_rate': 0.00018775022433613635, 'epoch': 0.37}
{'loss': 0.1412, 'grad_norm': 0.361698716878891, 'learning_rate': 0.00018771778988960333, 'epoch': 0.37}
{'loss': 0.1802, 'grad_norm': 0.36166074872016907, 'learning_rate': 0.0001876853153697645, 'epoch': 0.37}
{'loss': 0.1947, 'grad_norm': 0.36677154898643494, 'learning_rate': 0.00018765280079145562, 'epoch': 0.37}
{'loss': 0.1438, 'grad_norm': 0.3506219685077667, 'learning_rate': 0.00018762024616953075, 'epoch': 0.37}
{'loss': 0.182, 'grad_norm': 0.241592675447464, 'learning_rate': 0.0001875876515188623, 'epoch': 0.37}
{'loss': 0.1803, 'grad_norm': 0.3614529073238373, 'learning_rate': 0.00018755501685434084, 'epoch': 0.37}
{'loss': 0.129, 'grad_norm': 0.2731185555458069, 'learning_rate': 0.00018752234219087538, 'epoch': 0.37}
{'loss': 0.1319, 'grad_norm': 0.24309338629245758, 'learning_rate': 0.0001874896275433931, 'epoch': 0.37}
{'loss': 0.2197, 'grad_norm': 0.3951115012168884, 'learning_rate': 0.00018745687292683947, 'epoch': 0.37}
{'loss': 0.182, 'grad_norm': 0.2795868515968323, 'learning_rate': 0.00018742407835617826, 'epoch': 0.37}
{'loss': 0.1344, 'grad_norm': 0.3034788966178894, 'learning_rate': 0.00018739124384639142, 'epoch': 0.37}
{'loss': 0.1661, 'grad_norm': 0.2860786020755768, 'learning_rate': 0.0001873583694124792, 'epoch': 0.37}
{'loss': 0.1278, 'grad_norm': 0.36457929015159607, 'learning_rate': 0.00018732545506946007, 'epoch': 0.37}
{'loss': 0.2054, 'grad_norm': 0.3697224259376526, 'learning_rate': 0.00018729250083237073, 'epoch': 0.37}
{'loss': 0.2147, 'grad_norm': 0.4874899387359619, 'learning_rate': 0.00018725950671626612, 'epoch': 0.38}
{'loss': 0.1522, 'grad_norm': 0.2504947781562805, 'learning_rate': 0.0001872264727362194, 'epoch': 0.38}
{'loss': 0.1839, 'grad_norm': 0.4211779236793518, 'learning_rate': 0.00018719339890732188, 'epoch': 0.38}
{'loss': 0.1442, 'grad_norm': 0.374622106552124, 'learning_rate': 0.0001871602852446832, 'epoch': 0.38}
{'loss': 0.2917, 'grad_norm': 0.4726558327674866, 'learning_rate': 0.00018712713176343107, 'epoch': 0.38}
{'loss': 0.2086, 'grad_norm': 0.3832894563674927, 'learning_rate': 0.00018709393847871143, 'epoch': 0.38}
{'loss': 0.2715, 'grad_norm': 0.4704427421092987, 'learning_rate': 0.00018706070540568847, 'epoch': 0.38}
{'loss': 0.2399, 'grad_norm': 0.3519015610218048, 'learning_rate': 0.00018702743255954448, 'epoch': 0.38}
{'loss': 0.1167, 'grad_norm': 0.21218174695968628, 'learning_rate': 0.00018699411995547994, 'epoch': 0.38}
{'loss': 0.2366, 'grad_norm': 0.5384800434112549, 'learning_rate': 0.0001869607676087135, 'epoch': 0.38}
{'loss': 0.0828, 'grad_norm': 0.19001372158527374, 'learning_rate': 0.00018692737553448196, 'epoch': 0.38}
{'loss': 0.1943, 'grad_norm': 0.39141011238098145, 'learning_rate': 0.0001868939437480403, 'epoch': 0.38}
{'loss': 0.2516, 'grad_norm': 0.4292154014110565, 'learning_rate': 0.00018686047226466158, 'epoch': 0.38}
{'loss': 0.1856, 'grad_norm': 0.3247884511947632, 'learning_rate': 0.00018682696109963704, 'epoch': 0.38}
{'loss': 0.2066, 'grad_norm': 0.3413335978984833, 'learning_rate': 0.00018679341026827607, 'epoch': 0.38}
{'loss': 0.241, 'grad_norm': 0.5126122236251831, 'learning_rate': 0.00018675981978590612, 'epoch': 0.38}
{'loss': 0.1515, 'grad_norm': 0.3681407570838928, 'learning_rate': 0.00018672618966787278, 'epoch': 0.38}
{'loss': 0.1561, 'grad_norm': 0.3254948556423187, 'learning_rate': 0.00018669251992953976, 'epoch': 0.38}
{'loss': 0.2722, 'grad_norm': 0.3906012773513794, 'learning_rate': 0.0001866588105862889, 'epoch': 0.38}
{'loss': 0.2039, 'grad_norm': 0.26242583990097046, 'learning_rate': 0.00018662506165352004, 'epoch': 0.38}
{'loss': 0.1141, 'grad_norm': 0.35307958722114563, 'learning_rate': 0.00018659127314665116, 'epoch': 0.38}
{'loss': 0.2374, 'grad_norm': 0.26556074619293213, 'learning_rate': 0.00018655744508111837, 'epoch': 0.38}
{'loss': 0.2007, 'grad_norm': 0.29964685440063477, 'learning_rate': 0.0001865235774723758, 'epoch': 0.38}
{'loss': 0.2011, 'grad_norm': 0.39009997248649597, 'learning_rate': 0.0001864896703358956, 'epoch': 0.38}
{'loss': 0.252, 'grad_norm': 0.9274414777755737, 'learning_rate': 0.00018645572368716806, 'epoch': 0.39}
{'loss': 0.1971, 'grad_norm': 0.3396018147468567, 'learning_rate': 0.0001864217375417015, 'epoch': 0.39}
{'loss': 0.119, 'grad_norm': 0.2768625319004059, 'learning_rate': 0.0001863877119150222, 'epoch': 0.39}
{'loss': 0.1906, 'grad_norm': 0.3294714689254761, 'learning_rate': 0.00018635364682267465, 'epoch': 0.39}
{'loss': 0.1785, 'grad_norm': 0.30532515048980713, 'learning_rate': 0.0001863195422802212, 'epoch': 0.39}
{'loss': 0.1308, 'grad_norm': 0.2744526267051697, 'learning_rate': 0.00018628539830324229, 'epoch': 0.39}
{'loss': 0.1792, 'grad_norm': 0.3731996417045593, 'learning_rate': 0.0001862512149073364, 'epoch': 0.39}
{'loss': 0.1652, 'grad_norm': 0.26901736855506897, 'learning_rate': 0.00018621699210812, 'epoch': 0.39}
{'loss': 0.1769, 'grad_norm': 0.2792668640613556, 'learning_rate': 0.00018618272992122753, 'epoch': 0.39}
{'loss': 0.2263, 'grad_norm': 0.4774785041809082, 'learning_rate': 0.0001861484283623115, 'epoch': 0.39}
{'loss': 0.203, 'grad_norm': 0.3062605857849121, 'learning_rate': 0.00018611408744704226, 'epoch': 0.39}
{'loss': 0.2603, 'grad_norm': 0.5423787832260132, 'learning_rate': 0.0001860797071911083, 'epoch': 0.39}
{'loss': 0.2268, 'grad_norm': 0.2820650637149811, 'learning_rate': 0.00018604528761021602, 'epoch': 0.39}
{'loss': 0.2348, 'grad_norm': 0.25422751903533936, 'learning_rate': 0.00018601082872008977, 'epoch': 0.39}
{'loss': 0.1965, 'grad_norm': 0.3917776644229889, 'learning_rate': 0.0001859763305364719, 'epoch': 0.39}
{'loss': 0.1455, 'grad_norm': 0.25430160760879517, 'learning_rate': 0.0001859417930751226, 'epoch': 0.39}
{'loss': 0.2024, 'grad_norm': 0.27414730191230774, 'learning_rate': 0.0001859072163518202, 'epoch': 0.39}
{'loss': 0.2039, 'grad_norm': 0.3515031039714813, 'learning_rate': 0.00018587260038236076, 'epoch': 0.39}
{'loss': 0.16, 'grad_norm': 0.3049258887767792, 'learning_rate': 0.0001858379451825584, 'epoch': 0.39}
{'loss': 0.1855, 'grad_norm': 0.20471498370170593, 'learning_rate': 0.00018580325076824513, 'epoch': 0.39}
{'loss': 0.1494, 'grad_norm': 0.26197725534439087, 'learning_rate': 0.00018576851715527084, 'epoch': 0.39}
{'loss': 0.168, 'grad_norm': 0.2735482454299927, 'learning_rate': 0.0001857337443595034, 'epoch': 0.39}
{'loss': 0.1583, 'grad_norm': 0.27333736419677734, 'learning_rate': 0.0001856989323968285, 'epoch': 0.39}
{'loss': 0.2228, 'grad_norm': 0.3042600750923157, 'learning_rate': 0.00018566408128314977, 'epoch': 0.39}
{'loss': 0.1733, 'grad_norm': 0.2957550287246704, 'learning_rate': 0.00018562919103438873, 'epoch': 0.4}
{'loss': 0.1706, 'grad_norm': 0.30049729347229004, 'learning_rate': 0.00018559426166648476, 'epoch': 0.4}
{'loss': 0.2518, 'grad_norm': 0.41139304637908936, 'learning_rate': 0.00018555929319539512, 'epoch': 0.4}
{'loss': 0.2256, 'grad_norm': 0.5466358065605164, 'learning_rate': 0.0001855242856370949, 'epoch': 0.4}
{'loss': 0.1888, 'grad_norm': 0.6367096304893494, 'learning_rate': 0.0001854892390075771, 'epoch': 0.4}
{'loss': 0.1753, 'grad_norm': 0.3403618335723877, 'learning_rate': 0.00018545415332285256, 'epoch': 0.4}
{'loss': 0.1222, 'grad_norm': 0.33268091082572937, 'learning_rate': 0.00018541902859894993, 'epoch': 0.4}
{'loss': 0.2042, 'grad_norm': 0.39623335003852844, 'learning_rate': 0.00018538386485191573, 'epoch': 0.4}
{'loss': 0.2278, 'grad_norm': 0.33011722564697266, 'learning_rate': 0.00018534866209781424, 'epoch': 0.4}
{'loss': 0.2329, 'grad_norm': 0.40835198760032654, 'learning_rate': 0.00018531342035272766, 'epoch': 0.4}
{'loss': 0.2103, 'grad_norm': 0.49070173501968384, 'learning_rate': 0.00018527813963275597, 'epoch': 0.4}
{'loss': 0.1594, 'grad_norm': 0.2943076193332672, 'learning_rate': 0.00018524281995401691, 'epoch': 0.4}
{'loss': 0.2621, 'grad_norm': 0.5649242401123047, 'learning_rate': 0.00018520746133264603, 'epoch': 0.4}
{'loss': 0.1963, 'grad_norm': 0.30748289823532104, 'learning_rate': 0.00018517206378479667, 'epoch': 0.4}
{'loss': 0.2261, 'grad_norm': 0.33752843737602234, 'learning_rate': 0.00018513662732664007, 'epoch': 0.4}
{'loss': 0.1801, 'grad_norm': 0.43226197361946106, 'learning_rate': 0.00018510115197436507, 'epoch': 0.4}
{'loss': 0.1794, 'grad_norm': 0.35262417793273926, 'learning_rate': 0.00018506563774417837, 'epoch': 0.4}
{'loss': 0.1184, 'grad_norm': 0.39158305525779724, 'learning_rate': 0.00018503008465230438, 'epoch': 0.4}
{'loss': 0.1936, 'grad_norm': 0.3003801107406616, 'learning_rate': 0.00018499449271498536, 'epoch': 0.4}
{'loss': 0.1503, 'grad_norm': 0.4316922426223755, 'learning_rate': 0.00018495886194848125, 'epoch': 0.4}
{'loss': 0.1896, 'grad_norm': 0.2469702512025833, 'learning_rate': 0.0001849231923690697, 'epoch': 0.4}
{'loss': 0.1147, 'grad_norm': 0.24042339622974396, 'learning_rate': 0.00018488748399304617, 'epoch': 0.4}
{'loss': 0.1467, 'grad_norm': 0.3856167793273926, 'learning_rate': 0.00018485173683672375, 'epoch': 0.4}
{'loss': 0.2275, 'grad_norm': 0.33049559593200684, 'learning_rate': 0.00018481595091643334, 'epoch': 0.4}
{'loss': 0.352, 'grad_norm': 0.4131154716014862, 'learning_rate': 0.00018478012624852347, 'epoch': 0.41}
{'loss': 0.1631, 'grad_norm': 0.28842490911483765, 'learning_rate': 0.00018474426284936045, 'epoch': 0.41}
{'loss': 0.1325, 'grad_norm': 0.3076145648956299, 'learning_rate': 0.00018470836073532823, 'epoch': 0.41}
{'loss': 0.2076, 'grad_norm': 0.5582911372184753, 'learning_rate': 0.00018467241992282843, 'epoch': 0.41}
{'loss': 0.2099, 'grad_norm': 0.46706196665763855, 'learning_rate': 0.00018463644042828042, 'epoch': 0.41}
{'loss': 0.3161, 'grad_norm': 0.349244087934494, 'learning_rate': 0.00018460042226812115, 'epoch': 0.41}
{'loss': 0.2327, 'grad_norm': 0.59479159116745, 'learning_rate': 0.0001845643654588053, 'epoch': 0.41}
{'loss': 0.169, 'grad_norm': 0.24432556331157684, 'learning_rate': 0.00018452827001680527, 'epoch': 0.41}
{'loss': 0.2227, 'grad_norm': 0.4940900504589081, 'learning_rate': 0.00018449213595861093, 'epoch': 0.41}
{'loss': 0.2661, 'grad_norm': 0.5495190620422363, 'learning_rate': 0.00018445596330072988, 'epoch': 0.41}
{'loss': 0.1747, 'grad_norm': 0.19460049271583557, 'learning_rate': 0.00018441975205968749, 'epoch': 0.41}
{'loss': 0.1528, 'grad_norm': 0.4047962725162506, 'learning_rate': 0.0001843835022520265, 'epoch': 0.41}
{'loss': 0.2043, 'grad_norm': 0.22707338631153107, 'learning_rate': 0.00018434721389430745, 'epoch': 0.41}
{'loss': 0.195, 'grad_norm': 0.357027143239975, 'learning_rate': 0.00018431088700310844, 'epoch': 0.41}
{'loss': 0.203, 'grad_norm': 0.28288277983665466, 'learning_rate': 0.00018427452159502518, 'epoch': 0.41}
{'loss': 0.1694, 'grad_norm': 0.3219521641731262, 'learning_rate': 0.00018423811768667102, 'epoch': 0.41}
{'loss': 0.1335, 'grad_norm': 0.22060184180736542, 'learning_rate': 0.00018420167529467672, 'epoch': 0.41}
{'loss': 0.0965, 'grad_norm': 0.275903582572937, 'learning_rate': 0.00018416519443569088, 'epoch': 0.41}
{'loss': 0.1597, 'grad_norm': 0.27239492535591125, 'learning_rate': 0.0001841286751263795, 'epoch': 0.41}
{'loss': 0.222, 'grad_norm': 0.4289685785770416, 'learning_rate': 0.0001840921173834262, 'epoch': 0.41}
{'loss': 0.2244, 'grad_norm': 0.21109221875667572, 'learning_rate': 0.0001840555212235321, 'epoch': 0.41}
{'loss': 0.1963, 'grad_norm': 0.2829369604587555, 'learning_rate': 0.000184018886663416, 'epoch': 0.41}
{'loss': 0.2014, 'grad_norm': 0.22816763818264008, 'learning_rate': 0.00018398221371981408, 'epoch': 0.41}
{'loss': 0.1924, 'grad_norm': 0.33517518639564514, 'learning_rate': 0.00018394550240948018, 'epoch': 0.41}
{'loss': 0.1348, 'grad_norm': 0.35923147201538086, 'learning_rate': 0.00018390875274918562, 'epoch': 0.42}
{'loss': 0.1748, 'grad_norm': 0.22549590468406677, 'learning_rate': 0.00018387196475571927, 'epoch': 0.42}
{'loss': 0.1115, 'grad_norm': 0.23209531605243683, 'learning_rate': 0.00018383513844588744, 'epoch': 0.42}
{'loss': 0.1759, 'grad_norm': 0.2994115948677063, 'learning_rate': 0.000183798273836514, 'epoch': 0.42}
{'loss': 0.2447, 'grad_norm': 0.3688991963863373, 'learning_rate': 0.00018376137094444034, 'epoch': 0.42}
{'loss': 0.1603, 'grad_norm': 0.4679037928581238, 'learning_rate': 0.00018372442978652532, 'epoch': 0.42}
{'loss': 0.1163, 'grad_norm': 0.22931191325187683, 'learning_rate': 0.00018368745037964518, 'epoch': 0.42}
{'loss': 0.2394, 'grad_norm': 0.31448277831077576, 'learning_rate': 0.00018365043274069383, 'epoch': 0.42}
{'loss': 0.2389, 'grad_norm': 0.3541910946369171, 'learning_rate': 0.00018361337688658247, 'epoch': 0.42}
{'loss': 0.2124, 'grad_norm': 0.2102305293083191, 'learning_rate': 0.00018357628283423985, 'epoch': 0.42}
{'loss': 0.1933, 'grad_norm': 0.42274701595306396, 'learning_rate': 0.00018353915060061217, 'epoch': 0.42}
{'loss': 0.2175, 'grad_norm': 0.3965814709663391, 'learning_rate': 0.00018350198020266302, 'epoch': 0.42}
{'loss': 0.153, 'grad_norm': 0.24572712182998657, 'learning_rate': 0.00018346477165737346, 'epoch': 0.42}
{'loss': 0.2144, 'grad_norm': 0.28472334146499634, 'learning_rate': 0.000183427524981742, 'epoch': 0.42}
{'loss': 0.1218, 'grad_norm': 0.23728664219379425, 'learning_rate': 0.0001833902401927845, 'epoch': 0.42}
{'loss': 0.1317, 'grad_norm': 0.23273195326328278, 'learning_rate': 0.0001833529173075343, 'epoch': 0.42}
{'loss': 0.1767, 'grad_norm': 0.35256096720695496, 'learning_rate': 0.00018331555634304217, 'epoch': 0.42}
{'loss': 0.2537, 'grad_norm': 0.2894957363605499, 'learning_rate': 0.00018327815731637612, 'epoch': 0.42}
{'loss': 0.1773, 'grad_norm': 0.3676605820655823, 'learning_rate': 0.00018324072024462172, 'epoch': 0.42}
{'loss': 0.1768, 'grad_norm': 0.2416505217552185, 'learning_rate': 0.00018320324514488183, 'epoch': 0.42}
